-0.36787944 -0.44485807 -0.52729242 -0.61262639 -0.69767633 -0.77880078 -0.85214379 -0.91393119 -0.96078944 -0.99004983 -1.00000000 -0.99004983 -0.96078944 -0.91393119 -0.85214379 -0.77880078 -0.69767633 -0.61262639 -0.52729242 -0.44485807 -0.36787944
-0.44485807 -0.53794444 -0.63762815 -0.74081822 -0.84366482 -0.94176453 -1.03045453 -1.10517092 -1.16183424 -1.19721736 -1.20924960 -1.19721736 -1.16183424 -1.10517092 -1.03045453 -0.94176453 -0.84366482 -0.74081822 -0.63762815 -0.53794444 -0.44485807
-0.52729242 -0.63762815 -0.75578374 -0.87809543 -1.00000000 -1.11627807 -1.22140276 -1.30996445 -1.37712776 -1.41906755 -1.43332941 -1.41906755 -1.37712776 -1.30996445 -1.22140276 -1.11627807 -1.00000000 -0.87809543 -0.75578374 -0.63762815 -0.52729242
-0.61262639 -0.74081822 -0.87809543 -1.02020134 -1.16183424 -1.29693009 -1.41906755 -1.52196156 -1.59999419 -1.64872127 -1.66529119 -1.64872127 -1.59999419 -1.52196156 -1.41906755 -1.29693009 -1.16183424 -1.02020134 -0.87809543 -0.74081822 -0.61262639
-0.69767633 -0.84366482 -1.00000000 -1.16183424 -1.32312981 -1.47698079 -1.61607440 -1.73325302 -1.82211880 -1.87761058 -1.89648088 -1.87761058 -1.82211880 -1.73325302 -1.61607440 -1.47698079 -1.32312981 -1.16183424 -1.00000000 -0.84366482 -0.69767633
-0.77880078 -0.94176453 -1.11627807 -1.29693009 -1.47698079 -1.64872127 -1.80398842 -1.93479233 -2.03399126 -2.09593551 -2.11700002 -2.09593551 -2.03399126 -1.93479233 -1.80398842 -1.64872127 -1.47698079 -1.29693009 -1.11627807 -0.94176453 -0.77880078
-0.85214379 -1.03045453 -1.22140276 -1.41906755 -1.61607440 -1.80398842 -1.97387773 -2.11700002 -2.22554093 -2.29331874 -2.31636698 -2.29331874 -2.22554093 -2.11700002 -1.97387773 -1.80398842 -1.61607440 -1.41906755 -1.22140276 -1.03045453 -0.85214379
-0.91393119 -1.10517092 -1.30996445 -1.52196156 -1.73325302 -1.93479233 -2.11700002 -2.27049984 -2.38691085 -2.45960311 -2.48432253 -2.45960311 -2.38691085 -2.27049984 -2.11700002 -1.93479233 -1.73325302 -1.52196156 -1.30996445 -1.10517092 -0.91393119
-0.96078944 -1.16183424 -1.37712776 -1.59999419 -1.82211880 -2.03399126 -2.22554093 -2.38691085 -2.50929039 -2.58570966 -2.61169647 -2.58570966 -2.50929039 -2.38691085 -2.22554093 -2.03399126 -1.82211880 -1.59999419 -1.37712776 -1.16183424 -0.96078944
-0.99004983 -1.19721736 -1.41906755 -1.64872127 -1.87761058 -2.09593551 -2.29331874 -2.45960311 -2.58570966 -2.66445624 -2.69123447 -2.66445624 -2.58570966 -2.45960311 -2.29331874 -2.09593551 -1.87761058 -1.64872127 -1.41906755 -1.19721736 -0.99004983
-1.00000000 -1.20924960 -1.43332941 -1.66529119 -1.89648088 -2.11700002 -2.31636698 -2.48432253 -2.61169647 -2.69123447 -2.71828183 -2.69123447 -2.61169647 -2.48432253 -2.31636698 -2.11700002 -1.89648088 -1.66529119 -1.43332941 -1.20924960 -1.00000000
-0.99004983 -1.19721736 -1.41906755 -1.64872127 -1.87761058 -2.09593551 -2.29331874 -2.45960311 -2.58570966 -2.66445624 -2.69123447 -2.66445624 -2.58570966 -2.45960311 -2.29331874 -2.09593551 -1.87761058 -1.64872127 -1.41906755 -1.19721736 -0.99004983
-0.96078944 -1.16183424 -1.37712776 -1.59999419 -1.82211880 -2.03399126 -2.22554093 -2.38691085 -2.50929039 -2.58570966 -2.61169647 -2.58570966 -2.50929039 -2.38691085 -2.22554093 -2.03399126 -1.82211880 -1.59999419 -1.37712776 -1.16183424 -0.96078944
-0.91393119 -1.10517092 -1.30996445 -1.52196156 -1.73325302 -1.93479233 -2.11700002 -2.27049984 -2.38691085 -2.45960311 -2.48432253 -2.45960311 -2.38691085 -2.27049984 -2.11700002 -1.93479233 -1.73325302 -1.52196156 -1.30996445 -1.10517092 -0.91393119
-0.85214379 -1.03045453 -1.22140276 -1.41906755 -1.61607440 -1.80398842 -1.97387773 -2.11700002 -2.22554093 -2.29331874 -2.31636698 -2.29331874 -2.22554093 -2.11700002 -1.97387773 -1.80398842 -1.61607440 -1.41906755 -1.22140276 -1.03045453 -0.85214379
