0.69343250 0.68031323 0.67066537 0.66411424 0.66030954 0.65892487 0.65965707 0.66222557 0.66637152 0.67185692 0.67846372 0.68599286 0.69426343 0.70311172 0.71239038 0.72196754 0.73172594 0.74156200 0.75138499 0.76111601 0.77068709 0.78004021 0.78912626 0.79790406 0.80633936 0.81440382 0.82207409 0.82933084 0.83615793 0.84254164 0.84846994 0.85393194 0.85891741 0.86341640 0.86741910 0.87091568 0.87389641 0.87635179 0.87827291 0.87965183 0.88048211 0.88075940 0.88048211 0.87965183 0.87827291 0.87635179 0.87389641 0.87091569 0.86741910 0.86341640 0.85891741 0.85393194 0.84846994 0.84254164 0.83615793 0.82933084 0.82207409 0.81440382 0.80633936 0.79790406 0.78912626 0.78004021 0.77068710 0.76111601 0.75138499 0.74156200 0.73172594 0.72196754 0.71239038 0.70311172 0.69426343 0.68599286 0.67846372 0.67185692 0.66637152 0.66222557 0.65965707 0.65892487 0.66030954 0.66411424 0.67066537 0.68031323 0.69343250
0.74655322 0.72920039 0.71556725 0.70526584 0.69793326 0.69323104 0.69084444 0.69048173 0.69187339 0.69477131 0.69894788 0.70419515 0.71032390 0.71716277 0.72455732 0.73236914 0.74047492 0.74876545 0.75714476 0.76552900 0.77384556 0.78203195 0.79003484 0.79780900 0.80531629 0.81252466 0.81940721 0.82594127 0.83210756 0.83788944 0.84327223 0.84824262 0.85278828 0.85689745 0.86055878 0.86376124 0.86649415 0.86874735 0.87051147 0.87177833 0.87254138 0.87279626 0.87254138 0.87177833 0.87051147 0.86874735 0.86649415 0.86376124 0.86055878 0.85689745 0.85278828 0.84824262 0.84327223 0.83788944 0.83210756 0.82594127 0.81940721 0.81252466 0.80531629 0.79780900 0.79003484 0.78203195 0.77384556 0.76552900 0.75714476 0.74876546 0.74047492 0.73236914 0.72455732 0.71716277 0.71032390 0.70419515 0.69894788 0.69477131 0.69187339 0.69048173 0.69084444 0.69323104 0.69793326 0.70526584 0.71556725 0.72920039 0.74655322
0.79529287 0.77408265 0.75681383 0.74308662 0.73252696 0.72478575 0.71953812 0.71648266 0.71534068 0.71585539 0.71779103 0.72093203 0.72508209 0.73006326 0.73571500 0.74189324 0.74846935 0.75532920 0.76237211 0.76950982 0.77666547 0.78377253 0.79077374 0.79762009 0.80426982 0.81068738 0.81684253 0.82270944 0.82826586 0.83349238 0.83837181 0.84288860 0.84702842 0.85077782 0.85412405 0.85705496 0.85955901 0.86162544 0.86324450 0.86440781 0.86510872 0.86534289 0.86510872 0.86440781 0.86324450 0.86162544 0.85955901 0.85705496 0.85412405 0.85077782 0.84702842 0.84288860 0.83837181 0.83349238 0.82826586 0.82270944 0.81684253 0.81068738 0.80426982 0.79762009 0.79077374 0.78377253 0.77666547 0.76950982 0.76237211 0.75532920 0.74846935 0.74189324 0.73571500 0.73006326 0.72508209 0.72093203 0.71779103 0.71585539 0.71534068 0.71648266 0.71953812 0.72478575 0.73252696 0.74308662 0.75681383 0.77408265 0.79529287
0.83936543 0.81468706 0.79414539 0.77733038 0.76385824 0.75337064 0.74553394 0.74003843 0.73659756 0.73494714 0.73484452 0.73606767 0.73841428 0.74170081 0.74576154 0.75044753 0.75562562 0.76117736 0.76699800 0.77299538 0.77908886 0.78520827 0.79129283 0.79729010 0.80315500 0.80884879 0.81433816 0.81959435 0.82459240 0.82931036 0.83372873 0.83782990 0.84159773 0.84501724 0.84807443 0.85075613 0.85305007 0.85494497 0.85643077 0.85749891 0.85814272 0.85835785 0.85814272 0.85749891 0.85643077 0.85494497 0.85305007 0.85075613 0.84807443 0.84501724 0.84159773 0.83782990 0.83372873 0.82931036 0.82459240 0.81959435 0.81433816 0.80884879 0.80315500 0.79729010 0.79129283 0.78520827 0.77908886 0.77299538 0.76699800 0.76117736 0.75562562 0.75044753 0.74576154 0.74170081 0.73841428 0.73606767 0.73484452 0.73494714 0.73659756 0.74003843 0.74553394 0.75337064 0.76385824 0.77733038 0.79414539 0.81468706 0.83936543
0.87851225 0.85076757 0.82732873 0.80777700 0.79172028 0.77879233 0.76865198 0.76098244 0.75549051 0.75190576 0.74997972 0.74948497 0.75021418 0.75197917 0.75460987 0.75795329 0.76187244 0.76624526 0.77096352 0.77593170 0.78106594 0.78629289 0.79154868 0.79677788 0.80193245 0.80697081 0.81185692 0.81655945 0.82105098 0.82530731 0.82930689 0.83303029 0.83645978 0.83957904 0.84237296 0.84482754 0.84692988 0.84866828 0.85003243 0.85101367 0.85160532 0.85180305 0.85160532 0.85101367 0.85003243 0.84866828 0.84692988 0.84482754 0.84237296 0.83957904 0.83645978 0.83303029 0.82930689 0.82530731 0.82105098 0.81655945 0.81185692 0.80697081 0.80193245 0.79677788 0.79154868 0.78629289 0.78106594 0.77593170 0.77096352 0.76624526 0.76187244 0.75795329 0.75460987 0.75197917 0.75021418 0.74948497 0.74997972 0.75190576 0.75549051 0.76098244 0.76865198 0.77879233 0.79172028 0.80777700 0.82732873 0.85076757 0.87851225
0.91250362 0.88210640 0.85615843 0.83423370 0.81593307 0.80088355 0.78873762 0.77917247 0.77188930 0.76661250 0.76308879 0.76108631 0.76039365 0.76081887 0.76218838 0.76434593 0.76715145 0.77047994 0.77422034 0.77827441 0.78255560 0.78698794 0.79150497 0.79604871 0.80056863 0.80502074 0.80936666 0.81357284 0.81760976 0.82145131 0.82507418 0.82845738 0.83158184 0.83443012 0.83698621 0.83923543 0.84116437 0.84276103 0.84401495 0.84491741 0.84546176 0.84564371 0.84546176 0.84491741 0.84401495 0.84276103 0.84116437 0.83923543 0.83698622 0.83443012 0.83158184 0.82845738 0.82507418 0.82145131 0.81760976 0.81357284 0.80936666 0.80502074 0.80056863 0.79604871 0.79150497 0.78698794 0.78255560 0.77827442 0.77422034 0.77047994 0.76715145 0.76434593 0.76218838 0.76081887 0.76039365 0.76108631 0.76308879 0.76661250 0.77188930 0.77917247 0.78873762 0.80088355 0.81593307 0.83423370 0.85615843 0.88210640 0.91250362
0.94114005 0.90851548 0.88045826 0.85653629 0.83634451 0.81950421 0.80566248 0.79449150 0.78568779 0.77897150 0.77408545 0.77079426 0.76888334 0.76815782 0.76844146 0.76957553 0.77141764 0.77384059 0.77673120 0.77998913 0.78352579 0.78726316 0.79113277 0.79507460 0.79903617 0.80297152 0.80684040 0.81060744 0.81424143 0.81771469 0.82100250 0.82408261 0.82693488 0.82954100 0.83188426 0.83394945 0.83572285 0.83719225 0.83834711 0.83917873 0.83968053 0.83984828 0.83968053 0.83917873 0.83834711 0.83719225 0.83572285 0.83394945 0.83188426 0.82954100 0.82693488 0.82408261 0.82100250 0.81771469 0.81424143 0.81060744 0.80684040 0.80297152 0.79903617 0.79507461 0.79113277 0.78726316 0.78352579 0.77998913 0.77673120 0.77384059 0.77141764 0.76957553 0.76844146 0.76815782 0.76888334 0.77079426 0.77408545 0.77897150 0.78568779 0.79449150 0.80566248 0.81950421 0.83634451 0.85653629 0.88045826 0.90851548 0.94114005
0.96425350 0.92983762 0.90008228 0.87455029 0.85283150 0.83454237 0.81932543 0.80684864 0.79680474 0.78891046 0.78290561 0.77855217 0.77563321 0.77395182 0.77332996 0.77360724 0.77463978 0.77629894 0.77847015 0.78105173 0.78395370 0.78709666 0.79041073 0.79383449 0.79731398 0.80080186 0.80425646 0.80764108 0.81092324 0.81407409 0.81706783 0.81988131 0.82249361 0.82488579 0.82704065 0.82894268 0.83057795 0.83193419 0.83300088 0.83376940 0.83423327 0.83438837 0.83423327 0.83376940 0.83300088 0.83193419 0.83057795 0.82894268 0.82704065 0.82488579 0.82249361 0.81988131 0.81706783 0.81407409 0.81092324 0.80764108 0.80425646 0.80080186 0.79731398 0.79383449 0.79041073 0.78709666 0.78395370 0.78105173 0.77847015 0.77629894 0.77463978 0.77360724 0.77332996 0.77395182 0.77563321 0.77855217 0.78290561 0.78891046 0.79680474 0.80684864 0.81932543 0.83454237 0.85283150 0.87455029 0.90008228 0.92983762 0.96425350
0.98170832 0.94594755 0.91491599 0.88817196 0.86530094 0.84591519 0.82965333 0.81617987 0.80518449 0.79638131 0.78950796 0.78432464 0.78061298 0.77817493 0.77683152 0.77642160 0.77680064 0.77783943 0.77942282 0.78144855 0.78382600 0.78647513 0.78932529 0.79231430 0.79538737 0.79849629 0.80159854 0.80465656 0.80763707 0.81051045 0.81325024 0.81583269 0.81823642 0.82044212 0.82243236 0.82419148 0.82570553 0.82696230 0.82795138 0.82866429 0.82909472 0.82923865 0.82909472 0.82866429 0.82795138 0.82696230 0.82570553 0.82419148 0.82243236 0.82044212 0.81823642 0.81583269 0.81325024 0.81051045 0.80763707 0.80465656 0.80159854 0.79849629 0.79538737 0.79231430 0.78932529 0.78647513 0.78382600 0.78144855 0.77942282 0.77783943 0.77680064 0.77642160 0.77683152 0.77817494 0.78061299 0.78432464 0.78950796 0.79638131 0.80518450 0.81617987 0.82965333 0.84591519 0.86530094 0.88817196 0.91491599 0.94594755 0.98170832
0.99340209 0.95675285 0.92487715 0.89732924 0.87369058 0.85356970 0.83660188 0.82244874 0.81079759 0.80136072 0.79387442 0.78809797 0.78381251 0.78081977 0.77894081 0.77801470 0.77789719 0.77845939 0.77958648 0.78117645 0.78313889 0.78539383 0.78787065 0.79050704 0.79324805 0.79604520 0.79885569 0.80164162 0.80436937 0.80700901 0.80953379 0.81191974 0.81414531 0.81619110 0.81803969 0.81967547 0.82108463 0.82225513 0.82317677 0.82384131 0.82424261 0.82437682 0.82424261 0.82384131 0.82317677 0.82225513 0.82108463 0.81967547 0.81803969 0.81619110 0.81414531 0.81191974 0.80953379 0.80700901 0.80436937 0.80164162 0.79885569 0.79604521 0.79324805 0.79050704 0.78787065 0.78539383 0.78313889 0.78117645 0.77958648 0.77845939 0.77789719 0.77801470 0.77894081 0.78081977 0.78381251 0.78809797 0.79387442 0.80136072 0.81079759 0.82244874 0.83660188 0.85356970 0.87369058 0.89732924 0.92487715 0.95675285 0.99340209
0.99926618 0.96219458 0.92991659 0.90198244 0.87796975 0.85748356 0.84015620 0.82564692 0.81364132 0.80385058 0.79601052 0.78988045 0.78524199 0.78189769 0.77966970 0.77839832 0.77794063 0.77816906 0.77897008 0.78024286 0.78189807 0.78385665 0.78604876 0.78841274 0.79089412 0.79344482 0.79602231 0.79858891 0.80111115 0.80355923 0.80590652 0.80812919 0.81020584 0.81211725 0.81384623 0.81537743 0.81669733 0.81779420 0.81865815 0.81928123 0.81965754 0.81978340 0.81965754 0.81928123 0.81865815 0.81779420 0.81669733 0.81537743 0.81384623 0.81211725 0.81020584 0.80812919 0.80590652 0.80355923 0.80111115 0.79858891 0.79602232 0.79344482 0.79089412 0.78841274 0.78604876 0.78385665 0.78189807 0.78024286 0.77897008 0.77816906 0.77794063 0.77839832 0.77966970 0.78189769 0.78524199 0.78988045 0.79601052 0.80385058 0.81364132 0.82564692 0.84015620 0.85748356 0.87796975 0.90198244 0.92991659 0.96219458 0.99926618
0.99926618 0.96224782 0.93001873 0.90212491 0.87814000 0.85766565 0.84033148 0.82579482 0.81374016 0.80387840 0.79594576 0.78970263 0.78493218 0.78143893 0.77904728 0.77759992 0.77695638 0.77699153 0.77759416 0.77866564 0.78011863 0.78187591 0.78386922 0.78603831 0.78832993 0.79069704 0.79309798 0.79549584 0.79785781 0.80015466 0.80236031 0.80445138 0.80640697 0.80820831 0.80983866 0.81128314 0.81252865 0.81356392 0.81437945 0.81496764 0.81532289 0.81544170 0.81532289 0.81496764 0.81437945 0.81356392 0.81252865 0.81128314 0.80983866 0.80820831 0.80640697 0.80445138 0.80236031 0.80015466 0.79785781 0.79549584 0.79309798 0.79069704 0.78832993 0.78603831 0.78386922 0.78187591 0.78011863 0.77866564 0.77759416 0.77699153 0.77695638 0.77759992 0.77904728 0.78143893 0.78493218 0.78970263 0.79594576 0.80387840 0.81374016 0.82579482 0.84033148 0.85766565 0.87814000 0.90212491 0.93001873 0.96224782 0.99926618
0.99340209 0.95692198 0.92520207 0.89778350 0.87423564 0.85415661 0.83717346 0.82294199 0.81114625 0.80149765 0.79373386 0.78761747 0.78293446 0.77949261 0.77711985 0.77566256 0.77498397 0.77496258 0.77549068 0.77647289 0.77782489 0.77947220 0.78134905 0.78339738 0.78556589 0.78780924 0.79008728 0.79236441 0.79460898 0.79679279 0.79889067 0.80088011 0.80274095 0.80445516 0.80600668 0.80738125 0.80856641 0.80955140 0.81032724 0.81088675 0.81122464 0.81133764 0.81122464 0.81088675 0.81032724 0.80955140 0.80856641 0.80738125 0.80600668 0.80445516 0.80274095 0.80088011 0.79889068 0.79679279 0.79460898 0.79236441 0.79008728 0.78780924 0.78556589 0.78339738 0.78134905 0.77947220 0.77782489 0.77647289 0.77549068 0.77496258 0.77498397 0.77566256 0.77711985 0.77949262 0.78293446 0.78761747 0.79373386 0.80149765 0.81114625 0.82294199 0.83717346 0.85415661 0.87423564 0.89778350 0.92520207 0.95692198 0.99340209
0.98170832 0.94626099 0.91551942 0.88901903 0.86632426 0.84702942 0.83075902 0.81716773 0.80593978 0.79678811 0.78945298 0.78370051 0.77932092 0.77612670 0.77395078 0.77264469 0.77207676 0.77213044 0.77270272 0.77370267 0.77505004 0.77667409 0.77851242 0.78050999 0.78261819 0.78479408 0.78699960 0.78920103 0.79136835 0.79347485 0.79549666 0.79741244 0.79920310 0.80085161 0.80234277 0.80366317 0.80480106 0.80574635 0.80649065 0.80702726 0.80735124 0.80745959 0.80735124 0.80702726 0.80649065 0.80574635 0.80480106 0.80366317 0.80234277 0.80085161 0.79920310 0.79741244 0.79549666 0.79347485 0.79136835 0.78920103 0.78699960 0.78479408 0.78261819 0.78050999 0.77851242 0.77667409 0.77505004 0.77370267 0.77270272 0.77213044 0.77207676 0.77264469 0.77395079 0.77612670 0.77932092 0.78370051 0.78945298 0.79678811 0.80593978 0.81716773 0.83075902 0.84702942 0.86632426 0.88901903 0.91551942 0.94626099 0.98170832
0.96425350 0.93034328 0.90105820 0.87592666 0.85450727 0.83639000 0.82119678 0.80858152 0.79822949 0.78985622 0.78320598 0.77804997 0.77418430 0.77142787 0.76962032 0.76861992 0.76830165 0.76855536 0.76928410 0.77040259 0.77183580 0.77351773 0.77539028 0.77740226 0.77950851 0.78166914 0.78384880 0.78601617 0.78814337 0.79020555 0.79218053 0.79404848 0.79579165 0.79739422 0.79884208 0.80012280 0.80122550 0.80214087 0.80286116 0.80338020 0.80369348 0.80379822 0.80369348 0.80338020 0.80286116 0.80214087 0.80122550 0.80012280 0.79884208 0.79739422 0.79579165 0.79404848 0.79218053 0.79020555 0.78814337 0.78601617 0.78384880 0.78166914 0.77950851 0.77740226 0.77539028 0.77351773 0.77183580 0.77040259 0.76928410 0.76855536 0.76830165 0.76861992 0.76962032 0.77142787 0.77418430 0.77804997 0.78320598 0.78985622 0.79822949 0.80858152 0.82119678 0.83639000 0.85450727 0.87592666 0.90105820 0.93034328 0.96425350
0.94114005 0.90928174 0.88194064 0.85863642 0.83892055 0.82237795 0.80862784 0.79732385 0.78815322 0.78083549 0.77512062 0.77078678 0.76763790 0.76550132 0.76422525 0.76367657 0.76373861 0.76430920 0.76529888 0.76662934 0.76823190 0.77004638 0.77201990 0.77410596 0.77626357 0.77845656 0.78065288 0.78282410 0.78494492 0.78699280 0.78894755 0.79079115 0.79250746 0.79408207 0.79550216 0.79675640 0.79783492 0.79872926 0.79943239 0.79993874 0.80024422 0.80034634 0.80024422 0.79993874 0.79943239 0.79872926 0.79783492 0.79675640 0.79550216 0.79408207 0.79250746 0.79079115 0.78894755 0.78699280 0.78494492 0.78282410 0.78065288 0.77845656 0.77626357 0.77410596 0.77201990 0.77004638 0.76823190 0.76662934 0.76529888 0.76430920 0.76373861 0.76367657 0.76422525 0.76550132 0.76763790 0.77078678 0.77512062 0.78083549 0.78815322 0.79732385 0.80862784 0.82237795 0.83892055 0.85863642 0.88194064 0.90928174 0.94114005
0.91250362 0.88322356 0.85832411 0.83731385 0.81973539 0.80516759 0.79322683 0.78356701 0.77587864 0.76988702 0.76534990 0.76205467 0.75981551 0.75847042 0.75787847 0.75791716 0.75848009 0.75947475 0.76082073 0.76244799 0.76429547 0.76630982 0.76844431 0.77065796 0.77291467 0.77518260 0.77743354 0.77964246 0.78178705 0.78384740 0.78580567 0.78764591 0.78935380 0.79091654 0.79232274 0.79356234 0.79462655 0.79550785 0.79619999 0.79669802 0.79699833 0.79709868 0.79699833 0.79669802 0.79619999 0.79550785 0.79462655 0.79356234 0.79232274 0.79091654 0.78935380 0.78764591 0.78580567 0.78384740 0.78178705 0.77964246 0.77743354 0.77518260 0.77291467 0.77065796 0.76844431 0.76630982 0.76429547 0.76244799 0.76082073 0.75947475 0.75848009 0.75791716 0.75787847 0.75847042 0.75981551 0.76205467 0.76534990 0.76988702 0.77587864 0.78356701 0.79322683 0.80516759 0.81973539 0.83731385 0.85832411 0.88322356 0.91250362
0.87851225 0.85235010 0.83040162 0.81216108 0.79715985 0.78496949 0.77520331 0.76751641 0.76160422 0.75720013 0.75407230 0.75202022 0.75087109 0.75047635 0.75070843 0.75145778 0.75263031 0.75414503 0.75593215 0.75793134 0.76009033 0.76236366 0.76471168 0.76709967 0.76949713 0.77187711 0.77421576 0.77649186 0.77868649 0.78078267 0.78276521 0.78462042 0.78633602 0.78790100 0.78930551 0.79054087 0.79159946 0.79247476 0.79316135 0.79365493 0.79395237 0.79405173 0.79395237 0.79365493 0.79316135 0.79247476 0.79159946 0.79054087 0.78930551 0.78790100 0.78633602 0.78462042 0.78276521 0.78078267 0.77868649 0.77649186 0.77421576 0.77187711 0.76949713 0.76709967 0.76471168 0.76236366 0.76009033 0.75793134 0.75593215 0.75414503 0.75263031 0.75145778 0.75070843 0.75047635 0.75087109 0.75202022 0.75407230 0.75720013 0.76160422 0.76751641 0.77520331 0.78496949 0.79715985 0.81216108 0.83040162 0.85235010 0.87851225
